,0,1,2,3,4,_tempm,6,7,datetime_utc
995,0.4,0.029525688,0.903225806,0.993506494,0.19047619,0.05,0.75,0.181818182,14-12-2016 3.00
996,0.166666667,0.040793035,0.23655914,0.989177489,0.452380952,0.25,0.805555556,0.272727273,22-12-2016 10.30
997,0.566666667,0.060903938,0.623655914,0.984848485,0.452380952,0.25,0.277777778,0.181818182,06-01-2017 10.00
998,0.566666667,0.061231477,0.956989247,0.987012987,0.30952381,0.1,0.194444444,0.181818182,06-01-2017 15.00
999,0.4,0.063917298,0.569892473,0.989177489,0.357142857,0.15,0,0,08-01-2017 10.30
1000,0.166666667,0.076036247,1,0.995670996,0,0.1,0.15,0,18-01-2017 0.00
1001,0.3,0.080818318,0.483870968,0.996753247,0.333333333,0.1,0.75,0.272727273,21-01-2017 7.30
1002,0.566666667,0.084159217,0.688172043,0.992424242,0.380952381,0.2,0.888888889,0.090909091,23-01-2017 12.00
1003,0.433333333,0.09523004,0.946236559,0.992424242,0.19047619,0.1,0.840277778,0,31-01-2017 18.00
1004,0.533333333,0.053829748,0.666666667,0.99025974,0.404761905,0.2,0.25,0.090909091,02-03-2017 4.30
1005,0.633333333,0.086306723,0.612903226,0.985930736,0.476190476,0.1,0.875,0,24-03-2017 3.00
1006,0.466666667,0.196958457,0.247311828,0.983766234,0.547619048,0.2,0.888888889,0.864864865,04-04-2017 18.00
1007,0.566666667,0.116839763,0.408602151,0.982683983,0.595238095,0.35,0.25,0.363636364,05-04-2017 4.30
1008,0.3,0.182770771,0.107526882,0.979437229,0.619047619,0.2,0.805555556,0.272727273,11-04-2017 15.00
1009,0.266666667,0.329507768,0.064516129,0.978354978,0.642857143,0.2,0.75,0.363636364,19-04-2017 3.00
