,datetime_utc,_conds,_dewptm,_fog,_heatindexm,_hum,_pressurem,_tempm,_vism,_wdird,_wdire,_wspdm,Date,year,month,day,hour
16616,1999-11-13 06:30:00,Smoke,7.0,0,28.60760731,26.0,1016.0,28.0,4.0,330.0,NNW,11.1,1999-11-13 06:30:00,1999.0,11.0,13.0,6.0
16766,1999-11-19 17:30:00,Smoke,8.0,0,29.04747131,46.0,1015.0,20.0,1.0,0.0,North,0.0,1999-11-19 17:30:00,1999.0,11.0,19.0,17.0
16778,1999-11-20 06:30:00,Smoke,7.0,0,29.08266043,28.0,1017.0,27.0,3.0,240.0,WSW,5.6,1999-11-20 06:30:00,1999.0,11.0,20.0,6.0
16881,1999-11-24 15:30:00,Smoke,7.0,0,29.38470038,43.0,1015.0,20.0,2.2,0.0,North,0.0,1999-11-24 15:30:00,1999.0,11.0,24.0,15.0
16929,1999-11-26 22:30:00,Smoke,6.0,0,29.52545686,59.0,1014.0,14.0,1.5,210.0,SSW,5.6,1999-11-26 22:30:00,1999.0,11.0,26.0,22.0
17078,1999-12-04 06:30:00,Smoke,11.0,0,29.96238844,47.0,1019.0,23.0,1.5,80.0,East,5.6,1999-12-04 06:30:00,1999.0,12.0,4.0,6.0
17454,1999-12-22 01:30:00,Shallow Fog,7.0,1,31.06498088,87.0,1018.0,9.0,0.7,0.0,North,0.0,1999-12-22 01:30:00,1999.0,12.0,22.0,1.0
17737,2000-01-03 23:30:00,Fog,7.0,1,31.89485763,93.0,1015.0,8.0,0.209090909,0.0,North,0.0,2000-01-03 23:30:00,2000.0,1.0,3.0,23.0
17811,2000-01-07 04:30:00,Fog,7.0,1,32.111857199999996,100.0,1018.0,7.0,0.3,0.0,North,0.0,2000-01-07 04:30:00,2000.0,1.0,7.0,4.0
17822,2000-01-07 15:30:00,Fog,10.0,1,32.144113899999994,100.0,1016.0,10.0,0.3,0.0,North,0.0,2000-01-07 15:30:00,2000.0,1.0,7.0,15.0
17960,2000-01-14 02:30:00,Partly Cloudy,9.0,0,32.54878878,94.0,1013.0,10.0,1.375,260.0,West,7.4,2000-01-14 02:30:00,2000.0,1.0,14.0,2.0
17976,2000-01-14 20:30:00,Smoke,6.0,0,32.59570761,76.0,1015.0,10.0,2.0,330.0,NNW,3.7,2000-01-14 20:30:00,2000.0,1.0,14.0,20.0
18047,2000-01-17 21:30:00,Partly Cloudy,5.0,0,32.8039099,81.0,1019.0,8.0,3.0,300.0,WNW,3.7,2000-01-17 21:30:00,2000.0,1.0,17.0,21.0
18293,2000-01-28 21:30:00,Clear,7.0,0,33.52528687,76.0,1017.0,11.0,2.8,290.0,WNW,11.1,2000-01-28 21:30:00,2000.0,1.0,28.0,21.0
18617,2000-02-12 18:30:00,Clear,10.0,0,34.47539312,88.0,1018.0,12.0,1.2,0.0,North,0.0,2000-02-12 18:30:00,2000.0,2.0,12.0,18.0
18694,2000-02-16 13:30:00,Haze,8.0,0,34.70118997,52.0,1012.0,18.0,3.5,0.0,North,0.0,2000-02-16 13:30:00,2000.0,2.0,16.0,13.0
18696,2000-02-16 16:30:00,Smoke,9.0,0,34.70705482,67.0,1012.0,15.0,1.5,90.0,East,9.3,2000-02-16 16:30:00,2000.0,2.0,16.0,16.0
18855,2000-06-11 16:30:00,Haze,20.0,0,33.0,52.0,1000.0,31.0,2.5,250.0,WSW,9.3,2000-06-11 16:30:00,2000.0,6.0,11.0,16.0
18867,2000-06-12 05:30:00,Haze,20.0,0,37.5,41.0,1000.0,35.0,2.5,310.0,NW,14.8,2000-06-12 05:30:00,2000.0,6.0,12.0,5.0
18869,2000-06-12 07:30:00,Haze,19.0,0,39.3,35.0,999.0,37.0,2.5,310.0,NW,14.8,2000-06-12 07:30:00,2000.0,6.0,12.0,7.0
18872,2000-06-12 10:30:00,Haze,19.0,0,41.6,31.0,997.0,39.0,2.2,20.0,NNE,14.8,2000-06-12 10:30:00,2000.0,6.0,12.0,10.0
19007,2000-06-18 11:30:00,Unknown,22.0,0,44.3,37.0,996.0,39.0,1.4,120.0,ESE,5.6,2000-06-18 11:30:00,2000.0,6.0,18.0,11.0
19207,2000-06-27 18:30:00,Partly Cloudy,20.0,0,30.7,58.0,1000.0,29.0,2.2,140.0,SE,18.5,2000-06-27 18:30:00,2000.0,6.0,27.0,18.0
19237,2000-06-29 00:30:00,Haze,19.0,0,31.2,51.0,1001.0,30.0,2.5,160.0,SSE,7.4,2000-06-29 00:30:00,2000.0,6.0,29.0,0.0
19286,2000-07-01 03:30:00,Haze,22.0,0,34.4,58.0,1002.0,31.0,3.0,140.0,SE,13.0,2000-07-01 03:30:00,2000.0,7.0,1.0,3.0
19354,2000-07-03 23:30:00,Haze,22.0,0,33.2,62.0,1000.0,30.0,1.966666667,0.0,North,3.1,2000-07-03 23:30:00,2000.0,7.0,3.0,23.0
19391,2000-07-05 12:30:00,Haze,22.0,0,42.0,42.0,996.0,37.0,4.25,0.0,North,5.55,2000-07-05 12:30:00,2000.0,7.0,5.0,12.0
19497,2000-07-10 03:30:00,Haze,18.0,0,31.9,46.0,998.0,31.0,5.0,100.0,East,9.3,2000-07-10 03:30:00,2000.0,7.0,10.0,3.0
19505,2000-07-10 11:30:00,Haze,20.0,0,40.1,37.0,993.0,37.0,4.0,80.0,East,3.7,2000-07-10 11:30:00,2000.0,7.0,10.0,11.0
19507,2000-07-10 13:30:00,Haze,19.0,0,34.5,43.0,994.0,33.0,3.5,130.0,SE,14.8,2000-07-10 13:30:00,2000.0,7.0,10.0,13.0
19519,2000-07-11 01:30:00,Light Rain,17.0,0,28.1,57.0,997.0,26.0,1.6,270.0,West,13.0,2000-07-11 01:30:00,2000.0,7.0,11.0,1.0
19551,2000-07-12 10:30:00,Haze,20.0,0,33.0,52.0,997.0,31.0,4.0,130.0,SE,11.1,2000-07-12 10:30:00,2000.0,7.0,12.0,10.0
19614,2000-07-15 02:30:00,Rain,19.0,0,33.5,46.0,997.0,32.0,1.5,140.0,SE,11.1,2000-07-15 02:30:00,2000.0,7.0,15.0,2.0
19843,2000-07-24 17:30:00,Thunderstorms and Rain,25.0,0,36.21818182,100.0,1001.0,25.0,2.5,0.0,North,0.0,2000-07-24 17:30:00,2000.0,7.0,24.0,17.0
19864,2000-07-25 15:30:00,Haze,29.0,0,42.1,94.0,1001.0,30.0,3.0,100.0,East,3.7,2000-07-25 15:30:00,2000.0,7.0,25.0,15.0
20280,2000-09-01 21:30:00,Haze,24.0,0,31.9,79.0,999.0,28.0,4.0,230.0,SW,5.6,2000-09-01 21:30:00,2000.0,9.0,1.0,21.0
20399,2000-09-07 06:30:00,Haze,26.0,0,40.4,70.0,1004.0,32.0,4.5,250.0,WSW,14.8,2000-09-07 06:30:00,2000.0,9.0,7.0,6.0
20579,2000-09-15 11:30:00,Haze,26.0,0,44.6,59.0,1003.0,35.0,4.0,100.0,East,14.8,2000-09-15 11:30:00,2000.0,9.0,15.0,11.0
20582,2000-09-15 14:30:00,Haze,28.0,0,43.9,79.0,1004.0,32.0,3.0,160.0,SSE,3.7,2000-09-15 14:30:00,2000.0,9.0,15.0,14.0
20603,2000-09-16 11:30:00,Haze,23.0,0,41.8,47.0,1003.0,36.0,5.0,10.0,North,11.1,2000-09-16 11:30:00,2000.0,9.0,16.0,11.0
20670,2000-09-19 09:30:00,Scattered Clouds,17.0,0,36.7,32.0,1005.0,36.0,7.0,10.0,North,16.7,2000-09-19 09:30:00,2000.0,9.0,19.0,9.0
20672,2000-09-19 11:30:00,Haze,19.0,0,35.7,41.0,1005.0,34.0,5.0,30.0,NNE,13.0,2000-09-19 11:30:00,2000.0,9.0,19.0,11.0
20683,2000-09-19 22:30:00,Haze,23.0,0,29.9,89.0,1007.0,25.0,3.5,0.0,North,0.0,2000-09-19 22:30:00,2000.0,9.0,19.0,22.0
20780,2000-09-24 11:30:00,Haze,21.0,0,37.1,46.0,1006.0,34.0,5.0,360.0,North,11.1,2000-09-24 11:30:00,2000.0,9.0,24.0,11.0
20852,2000-09-27 16:30:00,Haze,19.0,0,30.3,55.0,1008.0,29.0,2.5,50.0,NE,5.6,2000-09-27 16:30:00,2000.0,9.0,27.0,16.0
20863,2000-09-28 03:30:00,Smoke,19.0,0,32.4,49.0,1009.0,31.0,1.4,0.0,North,0.0,2000-09-28 03:30:00,2000.0,9.0,28.0,3.0
20988,2000-10-03 11:30:00,Smoke,17.0,0,35.6,34.0,1007.0,35.0,3.5,360.0,North,9.3,2000-10-03 11:30:00,2000.0,10.0,3.0,11.0
21031,2000-10-05 10:30:00,Smoke,21.0,0,38.5,44.0,1007.0,35.0,2.5,60.0,ENE,13.0,2000-10-05 10:30:00,2000.0,10.0,5.0,10.0
21040,2000-10-05 19:30:00,Smoke,24.0,0,30.1,84.0,1009.0,27.0,2.0,100.0,East,5.6,2000-10-05 19:30:00,2000.0,10.0,5.0,19.0
21182,2000-10-11 20:30:00,Smoke,19.0,0,28.87272727,73.0,1009.0,24.0,0.9,0.0,North,0.0,2000-10-11 20:30:00,2000.0,10.0,11.0,20.0
21217,2000-10-13 06:30:00,Smoke,14.0,0,33.3,30.0,1008.0,34.0,3.0,310.0,NW,16.7,2000-10-13 06:30:00,2000.0,10.0,13.0,6.0
21248,2000-10-14 12:30:00,Haze,11.0,0,29.7,27.0,1007.0,32.0,3.5,310.0,NW,9.3,2000-10-14 12:30:00,2000.0,10.0,14.0,12.0
21459,2000-10-23 17:30:00,Smoke,19.0,0,28.09090909,65.0,1007.0,26.0,1.0,110.0,ESE,5.6,2000-10-23 17:30:00,2000.0,10.0,23.0,17.0
21511,2000-10-25 21:30:00,Smoke,17.0,0,27.75,78.0,1011.0,21.0,0.8,0.0,North,0.0,2000-10-25 21:30:00,2000.0,10.0,25.0,21.0
21587,2000-10-29 02:30:00,Smoke,19.0,0,28.98571429,83.0,1014.0,22.0,0.9,80.0,East,7.4,2000-10-29 02:30:00,2000.0,10.0,29.0,2.0
21747,2000-11-05 08:30:00,Smoke,12.0,0,30.7,29.0,1012.0,32.0,3.0,280.0,West,13.0,2000-11-05 08:30:00,2000.0,11.0,5.0,8.0
21763,2000-11-06 00:30:00,Smoke,12.0,0,27.9625,72.0,1010.0,17.0,1.5,0.0,North,0.0,2000-11-06 00:30:00,2000.0,11.0,6.0,0.0
22125,2000-11-21 18:30:00,Shallow Fog,16.0,1,27.46956522,83.0,1013.0,19.0,0.8,110.0,ESE,3.7,2000-11-21 18:30:00,2000.0,11.0,21.0,18.0
22190,2000-11-24 17:30:00,Smoke,10.0,0,27.29607477,52.0,1014.0,20.0,2.5,310.0,NW,14.8,2000-11-24 17:30:00,2000.0,11.0,24.0,17.0
22266,2000-11-27 22:30:00,Shallow Fog,10.0,1,27.25345794,77.0,1015.0,14.0,0.9,60.0,ENE,9.3,2000-11-27 22:30:00,2000.0,11.0,27.0,22.0
22310,2000-11-29 18:30:00,Smoke,5.0,0,27.22878505,58.0,1016.0,13.0,2.2,230.0,SW,3.7,2000-11-29 18:30:00,2000.0,11.0,29.0,18.0
22704,2000-12-16 16:30:00,Unknown,9.5,0,27.00785047,57.5,1017.0,18.0,0.6,80.0,East,7.4,2000-12-16 16:30:00,2000.0,12.0,16.0,16.0
22793,2000-12-20 11:30:00,Haze,5.0,0,27.0234375,33.0,1015.0,22.0,3.5,290.0,WNW,14.8,2000-12-20 11:30:00,2000.0,12.0,20.0,11.0
22886,2000-12-24 08:30:00,Smoke,10.0,0,27.0525,46.0,1015.0,22.0,1.5,310.0,NW,7.4,2000-12-24 08:30:00,2000.0,12.0,24.0,8.0
22905,2000-12-25 05:30:00,Smoke,12.0,0,27.0584375,72.0,1018.0,17.0,1.0,280.0,West,5.6,2000-12-25 05:30:00,2000.0,12.0,25.0,5.0
22925,2000-12-26 01:30:00,Shallow Fog,3.0,1,27.0646875,81.0,1017.0,6.0,0.7,0.0,North,0.0,2000-12-26 01:30:00,2000.0,12.0,26.0,1.0
23014,2000-12-29 20:30:00,Shallow Fog,9.0,1,27.0925,82.0,1014.0,12.0,0.5,0.0,North,0.0,2000-12-29 20:30:00,2000.0,12.0,29.0,20.0
23037,2000-12-30 19:30:00,Mostly Cloudy,11.0,0,27.0996875,77.0,1015.0,15.0,1.4,50.0,NE,11.1,2000-12-30 19:30:00,2000.0,12.0,30.0,19.0
23085,2001-01-02 00:30:00,Fog,6.0,1,27.1146875,76.0,1015.0,10.0,0.2,0.0,North,0.0,2001-01-02 00:30:00,2001.0,1.0,2.0,0.0
23189,2001-01-06 09:30:00,Smoke,9.0,0,27.1471875,63.0,1016.0,16.0,1.8,70.0,ENE,3.7,2001-01-06 09:30:00,2001.0,1.0,6.0,9.0
23295,2001-01-10 23:30:00,Shallow Fog,3.0,1,27.1803125,87.0,1013.0,5.0,0.5,270.0,West,5.6,2001-01-10 23:30:00,2001.0,1.0,10.0,23.0
23308,2001-01-11 13:30:00,Smoke,11.0,0,27.184375,82.0,1013.0,14.0,2.0,0.0,North,0.0,2001-01-11 13:30:00,2001.0,1.0,11.0,13.0
23396,2001-01-15 05:30:00,Fog,11.0,1,27.211875,100.0,1019.0,11.0,0.2,60.0,ENE,3.7,2001-01-15 05:30:00,2001.0,1.0,15.0,5.0
23602,2001-01-24 00:30:00,Clear,7.0,0,27.27625,93.0,1014.0,8.0,2.0,300.0,WNW,11.1,2001-01-24 00:30:00,2001.0,1.0,24.0,0.0
23646,2001-01-25 21:30:00,Smoke,5.0,0,27.29,81.0,1012.0,8.0,2.2,240.0,WSW,3.7,2001-01-25 21:30:00,2001.0,1.0,25.0,21.0
23682,2001-01-27 10:30:00,Haze,6.0,0,27.30125,33.0,1012.0,23.0,4.5,280.0,West,18.5,2001-01-27 10:30:00,2001.0,1.0,27.0,10.0
23754,2001-01-30 17:30:00,Smoke,16.0,0,27.32375,83.0,1011.0,19.0,1.1,0.0,North,0.0,2001-01-30 17:30:00,2001.0,1.0,30.0,17.0
23868,2001-02-04 20:30:00,Scattered Clouds,7.0,0,27.359375,76.0,1013.0,11.0,1.0,0.0,North,0.0,2001-02-04 20:30:00,2001.0,2.0,4.0,20.0
24024,2001-02-11 10:30:00,Haze,5.0,0,27.408125,28.0,1010.0,25.0,4.5,290.0,WNW,16.7,2001-02-11 10:30:00,2001.0,2.0,11.0,10.0
24301,2001-02-23 09:30:00,Haze,10.0,0,27.4946875,30.0,1008.0,29.0,4.5,270.0,West,13.0,2001-02-23 09:30:00,2001.0,2.0,23.0,9.0
24446,2001-03-02 07:30:00,Haze,3.0,0,27.36961131,24.0,1018.0,25.0,4.0,290.0,WNW,24.1,2001-03-02 07:30:00,2001.0,3.0,2.0,7.0
24516,2001-03-05 09:30:00,Haze,3.0,0,27.69116608,21.0,1012.0,27.0,5.0,290.0,WNW,24.1,2001-03-05 09:30:00,2001.0,3.0,5.0,9.0
24529,2001-03-05 22:21:00,Smoke,3.0,0,27.75088339,51.0,1012.0,13.0,1.6,270.0,West,5.6,2001-03-05 22:21:00,2001.0,3.0,5.0,22.0
24605,2001-03-09 17:30:00,Smoke,7.0,0,28.1,36.0,1014.0,23.0,1.5,10.0,North,3.7,2001-03-09 17:30:00,2001.0,3.0,9.0,17.0
24611,2001-03-09 23:30:00,Smoke,7.0,0,28.12756184,55.0,1012.0,16.0,0.7,0.0,North,0.0,2001-03-09 23:30:00,2001.0,3.0,9.0,23.0
24748,2001-03-16 07:30:00,Haze,1.0,0,28.75689046,17.0,1013.0,28.0,4.5,320.0,NW,24.1,2001-03-16 07:30:00,2001.0,3.0,16.0,7.0
24761,2001-03-16 21:30:00,Smoke,4.0,0,28.81660777,42.0,1010.0,17.0,1.5,200.0,SSW,3.7,2001-03-16 21:30:00,2001.0,3.0,16.0,21.0
24801,2001-03-18 13:30:00,Haze,6.0,0,29.00035336,23.0,1010.0,29.0,2.5,310.0,NW,11.1,2001-03-18 13:30:00,2001.0,3.0,18.0,13.0
25255,2001-04-07 11:30:00,Haze,10.0,0,34.5,20.0,1009.0,36.0,5.0,320.0,NW,22.2,2001-04-07 11:30:00,2001.0,4.0,7.0,11.0
25578,2001-04-21 08:30:00,Clear,11.0,0,28.8,26.0,1006.0,33.0,8.0,300.0,WNW,18.5,2001-04-21 08:30:00,2001.0,4.0,21.0,8.0
25592,2001-04-21 22:30:00,Smoke,15.0,0,28.51818182,61.0,1005.0,23.0,1.6,210.0,SSW,7.4,2001-04-21 22:30:00,2001.0,4.0,21.0,22.0
25665,2001-04-25 00:30:00,Smoke,16.0,0,27.55,57.0,1006.0,25.0,2.0,0.0,North,0.0,2001-04-25 00:30:00,2001.0,4.0,25.0,0.0
25782,2001-04-30 02:30:00,Haze,15.0,0,30.6,38.0,1006.0,31.0,3.0,240.0,WSW,5.6,2001-04-30 02:30:00,2001.0,4.0,30.0,2.0
25787,2001-04-30 11:30:00,Partly Cloudy,13.0,0,42.6,17.0,1002.0,43.0,4.5,300.0,WNW,14.8,2001-04-30 11:30:00,2001.0,4.0,30.0,11.0
25821,2001-05-02 02:30:00,Smoke,14.0,0,29.4,37.0,1006.0,30.0,1.4,140.0,SE,11.1,2001-05-02 02:30:00,2001.0,5.0,2.0,2.0
26206,2001-05-18 13:30:00,Haze,17.0,0,30.3,45.0,1003.0,30.0,3.0,300.0,WNW,9.3,2001-05-18 13:30:00,2001.0,5.0,18.0,13.0
26372,2001-05-25 13:30:00,Widespread Dust,18.0,0,43.2,26.0,993.0,41.0,1.5,290.0,WNW,13.0,2001-05-25 13:30:00,2001.0,5.0,25.0,13.0
26393,2001-05-26 10:30:00,Light Thunderstorms and Rain,11.0,0,37.15,23.0,998.0,35.0,2.2,230.0,SW,27.8,2001-05-26 10:30:00,2001.0,5.0,26.0,10.0
26555,2001-06-02 11:30:00,Haze,21.0,0,43.3,35.0,1000.0,39.0,4.0,200.0,SSW,3.7,2001-06-02 11:30:00,2001.0,6.0,2.0,11.0
26703,2001-06-08 19:30:00,Haze,21.0,0,31.3,62.0,999.0,29.0,2.5,90.0,East,7.4,2001-06-08 19:30:00,2001.0,6.0,8.0,19.0
26944,2001-06-19 01:30:00,Haze,23.0,0,31.2,74.0,1000.0,28.0,3.0,0.0,North,0.0,2001-06-19 01:30:00,2001.0,6.0,19.0,1.0
26985,2001-06-20 19:30:00,Haze,24.0,0,35.0,70.0,996.0,30.0,3.0,210.0,SSW,9.3,2001-06-20 19:30:00,2001.0,6.0,20.0,19.0
27069,2001-06-24 20:30:00,Scattered Clouds,24.0,0,30.1,84.0,999.0,27.0,2.6,0.0,North,0.0,2001-06-24 20:30:00,2001.0,6.0,24.0,20.0
27076,2001-06-25 03:30:00,Drizzle,25.0,0,32.7,84.0,1000.0,28.0,2.0,0.0,North,0.0,2001-06-25 03:30:00,2001.0,6.0,25.0,3.0
27230,2001-07-01 23:30:00,Haze,25.0,0,32.7,84.0,1000.0,28.0,3.0,0.0,North,0.0,2001-07-01 23:30:00,2001.0,7.0,1.0,23.0
27290,2001-07-04 14:30:00,Haze,24.0,0,39.2,59.0,997.0,33.0,3.5,0.0,North,0.0,2001-07-04 14:30:00,2001.0,7.0,4.0,14.0
27372,2001-07-08 03:30:00,Haze,25.0,0,37.6,70.0,1001.0,31.0,2.0,300.0,WNW,7.4,2001-07-08 03:30:00,2001.0,7.0,8.0,3.0
27400,2001-07-09 07:30:00,Haze,24.0,0,44.3,47.0,999.0,37.0,5.0,100.0,East,11.1,2001-07-09 07:30:00,2001.0,7.0,9.0,7.0
27481,2001-07-12 21:30:00,Haze,26.0,0,35.6,84.0,1000.0,29.0,2.5,70.0,ENE,5.6,2001-07-12 21:30:00,2001.0,7.0,12.0,21.0
27631,2001-07-19 09:30:00,Haze,25.0,0,40.6,63.0,997.0,33.0,2.5,40.0,NE,7.4,2001-07-19 09:30:00,2001.0,7.0,19.0,9.0
27746,2001-07-24 06:30:00,Haze,25.0,0,41.8,59.0,1001.0,34.0,4.5,20.0,NNE,9.3,2001-07-24 06:30:00,2001.0,7.0,24.0,6.0
27939,2001-08-01 12:30:00,Haze,22.0,0,39.5,47.0,999.0,35.0,4.0,300.0,WNW,18.5,2001-08-01 12:30:00,2001.0,8.0,1.0,12.0
27993,2001-08-03 19:30:00,Haze,25.0,0,36.0,74.0,1005.0,30.0,3.0,90.0,East,11.1,2001-08-03 19:30:00,2001.0,8.0,3.0,19.0
28003,2001-08-04 05:30:00,Overcast,25.0,0,32.7,84.0,1007.0,28.0,2.0,70.0,ENE,22.2,2001-08-04 05:30:00,2001.0,8.0,4.0,5.0
28063,2001-08-06 19:30:00,Haze,24.0,0,30.1,84.0,1005.0,27.0,3.0,90.0,East,11.1,2001-08-06 19:30:00,2001.0,8.0,6.0,19.0
28140,2001-08-10 00:30:00,Smoke,25.0,0,32.7,84.0,1006.0,28.0,1.7,100.0,East,9.3,2001-08-10 00:30:00,2001.0,8.0,10.0,0.0
28196,2001-08-12 08:30:00,Haze,24.0,0,43.1,50.0,1001.0,36.0,4.5,150.0,SSE,11.1,2001-08-12 08:30:00,2001.0,8.0,12.0,8.0
28301,2001-08-16 19:30:00,Haze,25.0,0,32.7,84.0,1000.0,28.0,3.0,290.0,WNW,11.1,2001-08-16 19:30:00,2001.0,8.0,16.0,19.0
28333,2001-08-18 03:30:00,Haze,22.0,0,33.2,62.0,1000.0,30.0,4.0,300.0,WNW,22.2,2001-08-18 03:30:00,2001.0,8.0,18.0,3.0
28362,2001-08-19 10:30:00,Haze,23.0,0,40.3,49.0,1000.0,35.0,3.5,300.0,WNW,13.0,2001-08-19 10:30:00,2001.0,8.0,19.0,10.0
28391,2001-08-20 15:30:00,Haze,23.0,0,37.8,55.0,1004.0,33.0,3.0,0.0,North,0.0,2001-08-20 15:30:00,2001.0,8.0,20.0,15.0
28406,2001-08-21 06:30:00,Haze,22.0,0,38.1,49.0,1005.0,34.0,5.0,290.0,WNW,18.5,2001-08-21 06:30:00,2001.0,8.0,21.0,6.0
28637,2001-08-31 14:30:00,Haze,23.0,0,39.1,52.0,1000.0,34.0,3.5,80.0,East,5.6,2001-08-31 14:30:00,2001.0,8.0,31.0,14.0
28868,2001-09-10 07:30:00,Haze,19.0,0,38.1,37.0,1004.0,36.0,4.5,320.0,NW,18.5,2001-09-10 07:30:00,2001.0,9.0,10.0,7.0
28902,2001-09-11 19:30:00,Haze,23.0,0,34.1,66.0,1005.0,30.0,3.0,0.0,North,0.0,2001-09-11 19:30:00,2001.0,9.0,11.0,19.0
28910,2001-09-12 03:30:00,Haze,19.0,0,33.5,46.0,1007.0,32.0,4.0,290.0,WNW,14.8,2001-09-12 03:30:00,2001.0,9.0,12.0,3.0
29145,2001-09-22 07:30:00,Haze,15.0,0,36.9,27.0,1009.0,37.0,4.0,360.0,North,16.7,2001-09-22 07:30:00,2001.0,9.0,22.0,7.0
29182,2001-09-23 20:30:00,Haze,19.0,0,28.2,61.0,1007.0,27.0,2.2,0.0,North,0.0,2001-09-23 20:30:00,2001.0,9.0,23.0,20.0
29319,2001-09-30 00:30:00,Haze,22.0,0,28.73333333,83.0,1007.0,25.0,3.5,60.0,ENE,11.1,2001-09-30 00:30:00,2001.0,9.0,30.0,0.0
29495,2001-10-07 19:30:00,Smoke,18.0,0,29.68571429,65.0,1009.0,25.0,1.4,0.0,North,0.0,2001-10-07 19:30:00,2001.0,10.0,7.0,19.0
29618,2001-10-13 04:30:00,Smoke,19.0,0,30.3,55.0,1012.0,29.0,2.2,270.0,West,7.4,2001-10-13 04:30:00,2001.0,10.0,13.0,4.0
29746,2001-10-19 12:30:00,Haze,6.0,0,31.21428571,18.0,1010.0,33.0,3.5,330.0,NNW,5.6,2001-10-19 12:30:00,2001.0,10.0,19.0,12.0
29962,2001-10-29 03:30:00,Smoke,17.0,0,29.57857143,57.0,1014.0,26.0,1.3,90.0,East,5.6,2001-10-29 03:30:00,2001.0,10.0,29.0,3.0
30001,2001-10-30 19:30:00,Smoke,16.0,0,27.6,57.0,1011.0,25.0,0.9,120.0,ESE,3.7,2001-10-30 19:30:00,2001.0,10.0,30.0,19.0
30003,2001-10-30 21:30:00,Smoke,15.0,0,27.8,61.0,1010.0,23.0,0.8,0.0,North,0.0,2001-10-30 21:30:00,2001.0,10.0,30.0,21.0
30022,2001-10-31 19:30:00,Smoke,17.0,0,27.39090909,65.0,1011.0,24.0,1.0,0.0,North,0.0,2001-10-31 19:30:00,2001.0,10.0,31.0,19.0
30244,2001-11-10 02:30:00,Smoke,7.0,0,27.18976744,55.0,1015.0,16.0,1.3,0.0,North,0.0,2001-11-10 02:30:00,2001.0,11.0,10.0,2.0
30333,2001-11-13 20:30:00,Smoke,5.0,0,27.43813953,42.0,1014.0,18.0,1.4,0.0,North,0.0,2001-11-13 20:30:00,2001.0,11.0,13.0,20.0
30368,2001-11-15 07:30:00,Smoke,9.0,0,27.53581395,29.0,1015.0,29.0,1.65,0.0,North,2.8,2001-11-15 07:30:00,2001.0,11.0,15.0,7.0
30564,2001-11-23 12:30:00,Clear,6.5,0,26.9890411,33.0,1014.0,24.0,2.2,270.0,West,7.4,2001-11-23 12:30:00,2001.0,11.0,23.0,12.0
30574,2001-11-23 22:30:00,Smoke,5.0,0,26.98828006,51.0,1014.0,15.0,2.2,200.0,SSW,3.7,2001-11-23 22:30:00,2001.0,11.0,23.0,22.0
30603,2001-11-25 02:30:00,Smoke,5.0,0,26.98607306,51.0,1018.0,15.0,1.4,240.0,WSW,3.7,2001-11-25 02:30:00,2001.0,11.0,25.0,2.0
30789,2001-12-03 03:30:00,Smoke,4.0,0,26.97191781,45.0,1016.0,16.0,2.5,260.0,West,9.3,2001-12-03 03:30:00,2001.0,12.0,3.0,3.0
30815,2001-12-04 06:30:00,Smoke,6.0,0,26.96993912,28.0,1015.0,26.0,3.5,290.0,WNW,9.3,2001-12-04 06:30:00,2001.0,12.0,4.0,6.0
30842,2001-12-05 09:30:00,Smoke,7.0,0,26.96788432,26.0,1012.0,28.0,5.0,310.0,NW,18.5,2001-12-05 09:30:00,2001.0,12.0,5.0,9.0
30971,2001-12-10 19:30:00,Smoke,9.0,0,26.95806697,67.0,1015.0,15.0,1.0,120.0,ESE,18.5,2001-12-10 19:30:00,2001.0,12.0,10.0,19.0
31110,2001-12-16 19:30:00,Shallow Fog,10.0,1,26.94748858,82.0,1018.0,13.0,0.4,0.0,North,0.0,2001-12-16 19:30:00,2001.0,12.0,16.0,19.0
31223,2001-12-21 14:30:00,Smoke,6.0,0,26.93888889,55.0,1021.0,15.0,1.4,270.0,West,3.7,2001-12-21 14:30:00,2001.0,12.0,21.0,14.0
31250,2001-12-22 18:30:00,Smoke,7.0,0,26.93683409,76.0,1021.0,11.0,0.9,0.0,North,0.0,2001-12-22 18:30:00,2001.0,12.0,22.0,18.0
31265,2001-12-23 12:30:00,Smoke,6.0,0,26.93569254,48.0,1018.0,17.0,2.05,0.0,North,4.933333333,2001-12-23 12:30:00,2001.0,12.0,23.0,12.0
31284,2001-12-24 06:30:00,Smoke,9.0,0,26.93424658,52.0,1020.0,19.0,1.4,310.0,NW,9.3,2001-12-24 06:30:00,2001.0,12.0,24.0,6.0
31529,2002-01-03 17:30:00,Smoke,9.0,0,26.91560122,77.0,1021.0,13.0,0.4,0.0,North,0.0,2002-01-03 17:30:00,2002.0,1.0,3.0,17.0
31913,2002-01-19 21:30:00,Smoke,6.0,0,26.88637747,71.0,1014.0,11.0,1.3,0.0,North,0.0,2002-01-19 21:30:00,2002.0,1.0,19.0,21.0
31925,2002-01-20 10:30:00,Haze,2.0,0,26.88546423,30.0,1016.0,20.0,5.0,350.0,North,11.1,2002-01-20 10:30:00,2002.0,1.0,20.0,10.0
32047,2002-01-25 18:30:00,Haze,10.0,0,26.876179600000004,63.0,1011.0,17.0,1.5,120.0,ESE,3.7,2002-01-25 18:30:00,2002.0,1.0,25.0,18.0
